FUND_ID,FUND_NAME,FUND_CLASSIFICATION,CONTROLLING_CORPORATION,MANAGING_CORPORATION,REPORT_PERIOD,INCEPTION_DATE,TARGET_POPULATION,SPECIALIZATION,SUB_SPECIALIZATION,DEPOSITS,WITHDRAWLS,INTERNAL_TRANSFERS,NET_MONTHLY_DEPOSITS,TOTAL_ASSETS,AVG_ANNUAL_MANAGEMENT_FEE,AVG_DEPOSIT_FEE,MONTHLY_YIELD,YEAR_TO_DATE_YIELD,YIELD_TRAILING_3_YRS,YIELD_TRAILING_5_YRS,AVG_ANNUAL_YIELD_TRAILING_3YRS,AVG_ANNUAL_YIELD_TRAILING_5YRS,STANDARD_DEVIATION,ALPHA,SHARPE_RATIO,LIQUID_ASSETS_PERCENT,STOCK_MARKET_EXPOSURE,FOREIGN_EXPOSURE,FOREIGN_CURRENCY_EXPOSURE,MANAGING_CORPORATION_LEGAL_ID,CURRENT_DATE
124,כלל תמר מדד,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202209,10/11/1994 00:00:00,כלל האוכלוסיה,מדד,מדד,-0.07,3.14,1.23,-1.98,608.94,0.51,0.39,-1.4,-4.68,1.76,9.35,0.58,1.8,3.49,-0.12,0.28,86.7,0,59.61,28.78,512244146,11/12/2022 00:00:00
127,כלל תמר מניות,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202201,10/11/1994 00:00:00,כלל האוכלוסיה,מניות,מניות ,1.35,0.73,41.41,42.03,766.19,0.51,0.01,-2.71,-2.71,50.01,74.32,14.47,11.76,14.26,-0.12,0.91,88.5,748.46,447.7,125.68,512244146,11/12/2022 00:00:00
127,כלל תמר מניות,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202202,10/11/1994 00:00:00,כלל האוכלוסיה,מניות,מניות ,-2.81,0.41,30.61,27.39,792.72,0.51,0.01,-0.05,-2.76,46.61,70.61,13.6,11.28,14.26,-0.6,0.88,88.9,776.26,439.87,133.64,512244146,11/12/2022 00:00:00
127,כלל תמר מניות,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202203,10/11/1994 00:00:00,כלל האוכלוסיה,מניות,מניות ,-1.23,1.21,30.15,27.71,832.29,0.51,0.01,1.48,-1.32,47.54,72.46,13.84,11.52,14.25,-0.6,0.91,88.6,814.58,464.17,168.81,512244146,11/12/2022 00:00:00
127,כלל תמר מניות,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202204,10/11/1994 00:00:00,כלל האוכלוסיה,מניות,מניות ,1.65,0.26,19.63,21.02,833.4,0.51,0.01,-2.32,-3.61,39.25,66.35,11.67,10.71,14.33,-0.72,0.82,88.1,817.62,448.21,163.31,512244146,11/12/2022 00:00:00
127,כלל תמר מניות,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202205,10/11/1994 00:00:00,כלל האוכלוסיה,מניות,מניות ,2.44,1.99,15.08,15.53,810.24,0.51,0.01,-4.62,-8.06,37.84,55.11,11.29,9.18,14.53,-0.6,0.67,88,809.23,491.04,174.41,512244146,11/12/2022 00:00:00
127,כלל תמר מניות,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202206,10/11/1994 00:00:00,כלל האוכלוסיה,מניות,מניות ,3.16,0.59,24.08,26.65,789.57,0.51,0.01,-5.75,-13.35,24.82,47.03,7.67,8.01,14.81,-1.44,0.52,87.5,743.71,446.43,152.31,512244146,11/12/2022 00:00:00
127,כלל תמר מניות,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202207,10/11/1994 00:00:00,כלל האוכלוסיה,מניות,מניות ,1.28,3.36,22.86,20.78,858.11,0.51,0.01,6.01,-8.14,30.99,53.05,9.42,8.88,14.99,-1.2,0.62,88.3,853.87,524.39,208.43,512244146,11/12/2022 00:00:00
127,כלל תמר מניות,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202208,10/11/1994 00:00:00,כלל האוכלוסיה,מניות,מניות ,1.85,1.43,25.57,25.99,876.99,0.51,0.01,-0.74,-8.82,33.17,52.76,10.02,8.84,15,-0.96,0.6,88.9,866.34,496.17,190.11,512244146,11/12/2022 00:00:00
127,כלל תמר מניות,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202209,10/11/1994 00:00:00,כלל האוכלוסיה,מניות,מניות ,-0.36,1.22,10.53,8.95,815.39,0.51,0.01,-7.95,-16.07,19.34,38.56,6.07,6.74,15.49,-1.2,0.38,88.1,822.26,510.86,161.04,512244146,11/12/2022 00:00:00
128,כלל תמר שקלי טווח קצר,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202201,10/11/1994 00:00:00,כלל האוכלוסיה,שיקלי,שקלי טווח קצר,0.05,1.24,-6.09,-7.28,142.95,0.45,0.05,-0.17,-0.17,0.69,1.05,0.23,0.21,0.14,-0.12,0.16,85,0,0,0,512244146,11/12/2022 00:00:00
128,כלל תמר שקלי טווח קצר,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202202,10/11/1994 00:00:00,כלל האוכלוסיה,שיקלי,שקלי טווח קצר,0.63,1.67,5.8,4.76,147.7,0.45,0.05,0.03,-0.14,0.68,1.07,0.23,0.21,0.14,0,0.22,87.7,0,0,0,512244146,11/12/2022 00:00:00
128,כלל תמר שקלי טווח קצר,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202203,10/11/1994 00:00:00,כלל האוכלוסיה,שיקלי,שקלי טווח קצר,-0.26,1.63,2.85,0.96,148.51,0.45,0.05,-0.06,-0.2,0.58,0.97,0.19,0.19,0.15,0,0.07,87.4,0,0,0,512244146,11/12/2022 00:00:00
128,כלל תמר שקלי טווח קצר,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202204,10/11/1994 00:00:00,כלל האוכלוסיה,שיקלי,שקלי טווח קצר,0.83,1.51,-3.19,-3.87,144.65,0.45,0.05,0.05,-0.15,0.62,0.99,0.21,0.2,0.15,0,0.17,86.7,0,0,0,512244146,11/12/2022 00:00:00
128,כלל תמר שקלי טווח קצר,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202205,10/11/1994 00:00:00,כלל האוכלוסיה,שיקלי,שקלי טווח קצר,-0.82,0.66,10.13,8.65,153.14,0.45,0.05,-0.06,-0.21,0.53,0.91,0.18,0.18,0.15,0,0.04,87.8,0,0,0,512244146,11/12/2022 00:00:00
128,כלל תמר שקלי טווח קצר,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202206,10/11/1994 00:00:00,כלל האוכלוסיה,שיקלי,שקלי טווח קצר,-0.08,0.83,18.84,17.93,171.16,0.45,0.05,0.09,-0.12,0.57,0.99,0.19,0.2,0.16,0,0.19,89.2,0,0,0,512244146,11/12/2022 00:00:00
128,כלל תמר שקלי טווח קצר,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202207,10/11/1994 00:00:00,כלל האוכלוסיה,שיקלי,שקלי טווח קצר,0.84,2.2,0.74,-0.62,170.54,0.45,0.05,0.04,-0.08,0.58,1.01,0.19,0.2,0.16,0,0.18,89.9,0,0,0,512244146,11/12/2022 00:00:00
128,כלל תמר שקלי טווח קצר,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202208,10/11/1994 00:00:00,כלל האוכלוסיה,שיקלי,שקלי טווח קצר,-0.37,0.86,-12.51,-13.74,156.87,0.45,0.05,0.09,0.01,0.59,1.1,0.2,0.22,0.16,0,0.15,89,0,0,0,512244146,11/12/2022 00:00:00
128,כלל תמר שקלי טווח קצר,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202209,10/11/1994 00:00:00,כלל האוכלוסיה,שיקלי,שקלי טווח קצר,0.02,1.3,4.18,2.9,159.76,0.45,0.05,0.04,0.05,0.61,1.13,0.2,0.22,0.16,0,0,88.9,0,0,0,512244146,11/12/2022 00:00:00
150,הראל עדי שיא פיצויים כללי,מרכזית לפיצויים,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202201,9/6/1995 00:00:00,כלל האוכלוסיה,כללי,כללי,0,0,0,0,0,0.52,,,,,,,,,,,,,,,512267592,11/12/2022 00:00:00
152,כלל ברזל - קופה מרכזית לפיצויים,מרכזית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202201,12/6/1995 00:00:00,כלל האוכלוסיה,כללי,כללי,0,4.81,2.01,-2.8,274.89,0.64,,-1.12,-1.12,9.91,15.3,3.2,2.89,2.97,-0.48,0.82,84.8,0.35,28.91,23.77,512244146,11/12/2022 00:00:00
152,כלל ברזל - קופה מרכזית לפיצויים,מרכזית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202202,12/6/1995 00:00:00,כלל האוכלוסיה,כללי,כללי,0,3.81,-3.37,-7.18,264.8,0.64,,-1.03,-2.14,8.09,14.27,2.63,2.7,3.02,-0.36,0.69,84.5,0.35,28.62,23.48,512244146,11/12/2022 00:00:00
152,כלל ברזל - קופה מרכזית לפיצויים,מרכזית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202203,12/6/1995 00:00:00,כלל האוכלוסיה,כללי,כללי,0,0.96,0.77,-0.19,263.99,0.64,,-0.18,-2.31,6.95,13.7,2.26,2.6,3.02,-0.36,0.65,84.5,0.34,38.22,24.01,512244146,11/12/2022 00:00:00
152,כלל ברזל - קופה מרכזית לפיצויים,מרכזית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202204,12/6/1995 00:00:00,כלל האוכלוסיה,כללי,כללי,0,0.72,-0.24,-0.96,261.02,0.64,,-0.71,-3.01,5.71,11.98,1.87,2.29,3.04,-0.36,0.53,84.4,0.35,48.75,23.9,512244146,11/12/2022 00:00:00
152,כלל ברזל - קופה מרכזית לפיצויים,מרכזית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202205,12/6/1995 00:00:00,כלל האוכלוסיה,כללי,כללי,0,0.38,-0.05,-0.43,256.6,0.64,,-1.47,-4.43,3.86,9.63,1.27,1.86,3.12,-0.36,0.33,84.3,0.36,49.73,24.5,512244146,11/12/2022 00:00:00
152,כלל ברזל - קופה מרכזית לפיצויים,מרכזית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202206,12/6/1995 00:00:00,כלל האוכלוסיה,כללי,כללי,0,2.27,-0.02,-2.29,254.65,0.64,,0.2,-4.24,3.29,10.16,1.08,1.95,3.11,-0.36,0.36,84.3,0,53.43,25.26,512244146,11/12/2022 00:00:00
152,כלל ברזל - קופה מרכזית לפיצויים,מרכזית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202207,12/6/1995 00:00:00,כלל האוכלוסיה,כללי,כללי,0,0.85,-0.02,-0.87,256.45,0.64,,1.1,-3.19,3.44,10.41,1.13,2,3.13,-0.36,0.43,84.6,0,47.51,26.34,512244146,11/12/2022 00:00:00
152,כלל ברזל - קופה מרכזית לפיצויים,מרכזית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202208,12/6/1995 00:00:00,כלל האוכלוסיה,כללי,כללי,0,0.44,-0.46,-0.9,251.69,0.64,,-1.45,-4.59,1.24,8.04,0.41,1.56,3.2,-0.36,0.23,84.9,0,46.11,25.09,512244146,11/12/2022 00:00:00
152,כלל ברזל - קופה מרכזית לפיצויים,מרכזית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202209,12/6/1995 00:00:00,כלל האוכלוסיה,כללי,כללי,0,0.78,-0.19,-0.97,246.58,0.64,,-1.6,-6.12,-0.75,6.45,-0.25,1.26,3.29,-0.24,0.05,85.2,0,44.51,24.27,512244146,11/12/2022 00:00:00
154,הראל השתלמות כללי,קרנות השתלמות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202201,12/6/1995 00:00:00,כלל האוכלוסיה,כללי,כללי,94.46,57.59,-19.39,17.48,9518.79,0.69,,-1.62,-1.62,26.76,37.85,8.22,6.63,6.18,0.84,1.12,74.6,4341.55,4693.02,1894.23,512267592,11/12/2022 00:00:00
154,הראל השתלמות כללי,קרנות השתלמות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202202,12/6/1995 00:00:00,כלל האוכלוסיה,כללי,כללי,98.38,71.08,-5.53,21.77,9489,0.69,,-0.51,-2.12,24.88,36.24,7.69,6.38,6.2,0.72,1.07,74.3,4324.94,4726.78,1886.73,512267592,11/12/2022 00:00:00
154,הראל השתלמות כללי,קרנות השתלמות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202203,12/6/1995 00:00:00,כלל האוכלוסיה,כללי,כללי,104.11,59.07,70.38,115.42,9676.44,0.69,,0.82,-1.32,24.94,36.73,7.7,6.46,6.2,0.72,1.09,74.3,4323.09,4765.78,1983.74,512267592,11/12/2022 00:00:00
154,הראל השתלמות כללי,קרנות השתלמות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202204,12/6/1995 00:00:00,כלל האוכלוסיה,כללי,כללי,103.22,38.09,45.49,110.62,9634.54,0.69,,-0.98,-2.29,21.96,33.96,6.84,6.02,6.23,0.84,1,73.9,4306.18,4785.69,1926.1,512267592,11/12/2022 00:00:00
154,הראל השתלמות כללי,קרנות השתלמות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202205,12/6/1995 00:00:00,כלל האוכלוסיה,כללי,כללי,113.57,57.37,154.98,211.18,9666.93,0.69,,-2.33,-4.56,20.56,29.52,6.43,5.31,6.36,0.84,0.82,73.8,4293.62,4970.64,2029.11,512267592,11/12/2022 00:00:00
154,הראל השתלמות כללי,קרנות השתלמות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202206,12/6/1995 00:00:00,כלל האוכלוסיה,כללי,כללי,113.57,59.19,210.53,264.91,9750.33,0.69,,-1.84,-6.32,16.01,27.59,5.07,4.99,6.43,0.6,0.71,73.5,4305.73,5028.47,1975.95,512267592,11/12/2022 00:00:00
154,הראל השתלמות כללי,קרנות השתלמות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202207,12/6/1995 00:00:00,כלל האוכלוסיה,כללי,כללי,127.44,52.11,252.07,327.4,10359.42,0.69,,2.89,-3.61,18.68,29.76,5.87,5.35,6.52,0.72,0.81,74.6,4661.54,5351.61,2182.18,512267592,11/12/2022 00:00:00
154,הראל השתלמות כללי,קרנות השתלמות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202208,12/6/1995 00:00:00,כלל האוכלוסיה,כללי,כללי,125.29,58.68,302.91,369.52,10577.68,0.69,,-1.34,-4.9,17.43,27.67,5.5,5.01,6.56,0.72,0.71,75.3,4647.14,5160.32,2040.89,512267592,11/12/2022 00:00:00
154,הראל השתלמות כללי,קרנות השתלמות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202209,12/6/1995 00:00:00,כלל האוכלוסיה,כללי,כללי,127.88,52.64,192.57,267.81,10434.54,0.69,,-3.67,-8.39,12.17,22.31,3.9,4.11,6.81,0.6,0.47,73.3,4443.62,5101.34,1944.91,512267592,11/12/2022 00:00:00
155,"הראל קמ""פ מסלול כללי ",מרכזית לפיצויים,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202201,12/6/1995 00:00:00,כלל האוכלוסיה,כללי,כללי,0,1.63,-1.54,-3.17,1199.37,0.58,,-1.47,-1.47,25.05,34.32,7.74,6.08,6.42,0,1,85.9,546.11,564.07,223.72,512267592,11/12/2022 00:00:00
155,"הראל קמ""פ מסלול כללי ",מרכזית לפיצויים,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202202,12/6/1995 00:00:00,כלל האוכלוסיה,כללי,כללי,0,3.75,1.13,-2.62,1183.15,0.58,,-1.07,-2.52,22.41,32.11,6.97,5.73,6.46,-0.24,0.91,85.2,540.28,534.13,212.72,512267592,11/12/2022 00:00:00
155,"הראל קמ""פ מסלול כללי ",מרכזית לפיצויים,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202203,12/6/1995 00:00:00,כלל האוכלוסיה,כללי,כללי,1.89,3.51,1.21,-0.41,1195.41,0.58,,1.16,-1.39,22.81,33.05,7.09,5.88,6.46,-0.12,0.96,83,534.86,566.05,220.95,512267592,11/12/2022 00:00:00
155,"הראל קמ""פ מסלול כללי ",מרכזית לפיצויים,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202204,12/6/1995 00:00:00,כלל האוכלוסיה,כללי,כללי,0,1.33,-4.69,-6.02,1161.7,0.58,,-1.68,-3.05,18.94,29.49,5.95,5.3,6.53,-0.24,0.83,83.2,523.01,542.69,200.9,512267592,11/12/2022 00:00:00
155,"הראל קמ""פ מסלול כללי ",מרכזית לפיצויים,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202205,12/6/1995 00:00:00,כלל האוכלוסיה,כללי,כללי,-1.9,2.34,1.83,-2.41,1139.49,0.58,,-2.26,-5.24,17.78,25.29,5.61,4.61,6.64,0,0.67,82.2,516.88,554.13,213.39,512267592,11/12/2022 00:00:00
155,"הראל קמ""פ מסלול כללי ",מרכזית לפיצויים,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202206,12/6/1995 00:00:00,כלל האוכלוסיה,כללי,כללי,0,4.06,-0.58,-4.64,1100.83,0.58,,-2.98,-8.07,11.91,21.97,3.82,4.05,6.8,-0.6,0.5,80.9,496.68,532.44,191.97,512267592,11/12/2022 00:00:00
155,"הראל קמ""פ מסלול כללי ",מרכזית לפיצויים,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202207,12/6/1995 00:00:00,כלל האוכלוסיה,כללי,כללי,0,3.51,4.37,0.86,1131.48,0.58,,2.77,-5.52,14.29,23.86,4.55,4.37,6.88,-0.6,0.6,81.3,512.57,563.49,211.73,512267592,11/12/2022 00:00:00
155,"הראל קמ""פ מסלול כללי ",מרכזית לפיצויים,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202208,12/6/1995 00:00:00,כלל האוכלוסיה,כללי,כללי,0.21,3.02,-0.33,-3.14,1109.91,0.58,,-1.56,-6.99,12.9,21.52,4.13,3.98,6.93,-0.48,0.5,81.8,491.58,541.82,191.25,512267592,11/12/2022 00:00:00
155,"הראל קמ""פ מסלול כללי ",מרכזית לפיצויים,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202209,12/6/1995 00:00:00,כלל האוכלוסיה,כללי,כללי,0,1.88,-0.21,-2.09,1061.37,0.58,,-4.04,-10.75,7.39,16.06,2.41,3.02,7.2,-0.72,0.27,80.1,467.88,521.37,177.05,512267592,11/12/2022 00:00:00
199,"מגדל השתלמות מסלול אג""ח",קרנות השתלמות,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202201,9/1/1996 00:00:00,כלל האוכלוסיה,"אג""ח","אג""ח",1.06,0.71,-0.79,-0.44,213.1,0.68,,-1.49,-1.49,11.45,17.13,3.68,3.21,3.52,-0.84,0.81,86.5,0,35.24,13.4,512237744,11/12/2022 00:00:00
199,"מגדל השתלמות מסלול אג""ח",קרנות השתלמות,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202202,9/1/1996 00:00:00,כלל האוכלוסיה,"אג""ח","אג""ח",0.81,2.46,-0.78,-2.43,207.87,0.68,,-1.27,-2.74,9.29,15.58,3.01,2.94,3.59,-0.72,0.66,86.4,0,34.02,12.81,512237744,11/12/2022 00:00:00
199,"מגדל השתלמות מסלול אג""ח",קרנות השתלמות,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202203,9/1/1996 00:00:00,כלל האוכלוסיה,"אג""ח","אג""ח",0.81,1.21,0.74,0.34,207.17,0.68,,-0.44,-3.17,7.81,14.85,2.54,2.81,3.6,-0.72,0.61,86.6,0,33.41,11.76,512237744,11/12/2022 00:00:00
199,"מגדל השתלמות מסלול אג""ח",קרנות השתלמות,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202204,9/1/1996 00:00:00,כלל האוכלוסיה,"אג""ח","אג""ח",1.23,0.68,-0.63,-0.08,205.48,0.68,,-0.73,-3.88,6.44,13.11,2.1,2.49,3.62,-0.6,0.51,86,0,34.49,13.08,512237744,11/12/2022 00:00:00
199,"מגדל השתלמות מסלול אג""ח",קרנות השתלמות,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202205,9/1/1996 00:00:00,כלל האוכלוסיה,"אג""ח","אג""ח",0.83,1.1,-0.62,-0.89,200.87,0.68,,-1.76,-5.57,4.3,10.45,1.41,2.01,3.72,-0.48,0.31,85.9,0,28.86,12.13,512237744,11/12/2022 00:00:00
199,"מגדל השתלמות מסלול אג""ח",קרנות השתלמות,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202206,9/1/1996 00:00:00,כלל האוכלוסיה,"אג""ח","אג""ח",0.85,1.07,-0.86,-1.08,199.97,0.68,,0.15,-5.43,3.6,10.64,1.19,2.04,3.71,-0.6,0.32,86.2,0,22.58,11.73,512237744,11/12/2022 00:00:00
199,"מגדל השתלמות מסלול אג""ח",קרנות השתלמות,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202207,9/1/1996 00:00:00,כלל האוכלוסיה,"אג""ח","אג""ח",0.89,1.09,-1.04,-1.24,200.85,0.68,,1.12,-4.37,3.57,11.08,1.18,2.12,3.73,-0.6,0.39,86.4,0,22.52,12.73,512237744,11/12/2022 00:00:00
199,"מגדל השתלמות מסלול אג""ח",קרנות השתלמות,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202208,9/1/1996 00:00:00,כלל האוכלוסיה,"אג""ח","אג""ח",0.78,0.78,-1.33,-1.33,196.5,0.68,,-1.45,-5.75,1.45,8.81,0.48,1.7,3.8,-0.48,0.22,85.9,0,23.18,11.57,512237744,11/12/2022 00:00:00
199,"מגדל השתלמות מסלול אג""ח",קרנות השתלמות,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202209,9/1/1996 00:00:00,כלל האוכלוסיה,"אג""ח","אג""ח",0.71,1.1,-0.32,-0.71,192.09,0.68,,-1.83,-7.48,-0.74,6.9,-0.25,1.34,3.9,-0.48,0.05,85.5,0,23.93,11.53,512237744,11/12/2022 00:00:00
211,"הפניקס גמל אג""ח עד 15% מניות",תגמולים ואישית לפיצויים,"הפניקס אחזקות בע""מ","הפניקס פנסיה וגמל בע""מ ",202201,1/1/1970 00:00:00,כלל האוכלוסיה,"אג""ח",משולב מניות,6.14,6.98,-10.13,-10.97,3275.96,0.59,0.01,-1.22,-1.22,20.22,28.23,6.33,5.1,4.2,0.96,1.21,79,480.79,878.71,563.07,513026484,11/12/2022 00:00:00
